Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","102.9647","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","103.8929","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","104.1648","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","103.4176","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103.5653","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","103.818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","104.7782","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","104.6637","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","104.1937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","102.862","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","103.1135","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","103.4872","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","104.5309","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","104.7343","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","104.6112","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","103.9625","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103.9047","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","103.9047","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","104.9131","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","105.0908","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","105.0148","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","103.9903","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","103.8672","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","103.469","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","103.7816","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","103.7751","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","104.2537","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","103.318","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103.3651","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","103.5204","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","104.0642","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","104.2344","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","104.456","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","104.4656","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","103.8501","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","104.8574","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","106.095","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","106.5949","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","107.1023","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","106.2952","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","106.778","X","Figure from international organizations","base year is 2015"
